content,name,url,year
共青团河南省委宣传部主任干事（其间：1996.11-1998.12在河南大学经贸学院政治经济学专业研究生班学习，1999.09获经济学硕士学位）,侯红,http://ldzl.people.com.cn/dfzlk/front/personPage12192.htm,1994.09
共青团河南省委宣传部副部长,侯红,http://ldzl.people.com.cn/dfzlk/front/personPage12192.htm,1998.12
河南省青少年研究所所长（主持共青团河南省委统战联络部工作，其间：2002.03-2002.07河南省委党校青干班学习）,侯红,http://ldzl.people.com.cn/dfzlk/front/personPage12192.htm,2001.12
共青团河南省委统战联络部部长、河南省青年联合会副主席兼秘书长,侯红,http://ldzl.people.com.cn/dfzlk/front/personPage12192.htm,2002.08
共青团河南省委副书记、党组成员（其间：2006.09-2009.07在中央党校研究生院在职研究生法学理论专业学习）,侯红,http://ldzl.people.com.cn/dfzlk/front/personPage12192.htm,2006.02
共青团河南省委书记、党组书记，河南省青年联合会主席,侯红,http://ldzl.people.com.cn/dfzlk/front/personPage12192.htm,2010.11
河南省人大常委会委员，共青团河南省委书记、党组书记，河南省青年联合会主席,侯红,http://ldzl.people.com.cn/dfzlk/front/personPage12192.htm,2011.01
河南省人大常委会委员，中共开封市委副书记（正市厅级）、组织部部长,侯红,http://ldzl.people.com.cn/dfzlk/front/personPage12192.htm,2013.04
中共开封市委副书记（正市厅级）、组织部部长,侯红,http://ldzl.people.com.cn/dfzlk/front/personPage12192.htm,2014.01
中共开封市委副书记（正市厅级）、组织部部长，市委党校校长,侯红,http://ldzl.people.com.cn/dfzlk/front/personPage12192.htm,2014.04
中共开封市委副书记，市政府代市长,侯红,http://ldzl.people.com.cn/dfzlk/front/personPage12192.htm,2015.01
中共开封市委副书记，市政府市长,侯红,http://ldzl.people.com.cn/dfzlk/front/personPage12192.htm,2015.02
中共开封市委书记,侯红,http://ldzl.people.com.cn/dfzlk/front/personPage12192.htm,2017.12
党的十八大代表，九届省委委员。,侯红,http://ldzl.people.com.cn/dfzlk/front/personPage12192.htm,
"（人民网资料 截至2017年12月） 
",侯红,http://ldzl.people.com.cn/dfzlk/front/personPage12192.htm,
河南省商丘地区商业学校学习,李亚,http://ldzl.people.com.cn/dfzlk/front/personPage6223.htm,1979.04
毕业待分配,李亚,http://ldzl.people.com.cn/dfzlk/front/personPage6223.htm,1980.12
河南省永城县商业局统计员、团委副书记,李亚,http://ldzl.people.com.cn/dfzlk/front/personPage6223.htm,1981.03
郑州大学哲学系干部专修科学习,李亚,http://ldzl.people.com.cn/dfzlk/front/personPage6223.htm,1983.09
共青团河南省委干事、主任干事,李亚,http://ldzl.people.com.cn/dfzlk/front/personPage6223.htm,1985.07
共青团河南省委办公室副主任,李亚,http://ldzl.people.com.cn/dfzlk/front/personPage6223.htm,1991.05
共青团河南省委宣传部部长、统战联络部部长（其间：1995.07-1998.02挂职任陕县县委副书记，三门峡市政府副秘书长、办公室主任）,李亚,http://ldzl.people.com.cn/dfzlk/front/personPage6223.htm,1993.01
（1992.01-1993.12天津大学研究生院管理工程专业学习）,李亚,http://ldzl.people.com.cn/dfzlk/front/personPage6223.htm,
共青团河南省委副书记、党组成员（其间：1998.09-1998.11省委党校第17期地厅班学习）,李亚,http://ldzl.people.com.cn/dfzlk/front/personPage6223.htm,1998.02
共青团河南省委书记、党组书记，省青联主席（其间：2004.03-2005.01中央党校一年制中青班学习）,李亚,http://ldzl.people.com.cn/dfzlk/front/personPage6223.htm,2001.04
（2001.03-2005.06华中科技大学管理科学与工程专业研究生学习，获管理学博士学位）,李亚,http://ldzl.people.com.cn/dfzlk/front/personPage6223.htm,
河南省许昌市委副书记，市政府代市长,李亚,http://ldzl.people.com.cn/dfzlk/front/personPage6223.htm,2006.02
河南省许昌市委副书记，市政府市长,李亚,http://ldzl.people.com.cn/dfzlk/front/personPage6223.htm,2006.05
河南省许昌市委书记,李亚,http://ldzl.people.com.cn/dfzlk/front/personPage6223.htm,2010.09
河南省政府副省长、党组成员，许昌市委书记,李亚,http://ldzl.people.com.cn/dfzlk/front/personPage6223.htm,2013.01
河南省政府副省长、党组成员,李亚,http://ldzl.people.com.cn/dfzlk/front/personPage6223.htm,2013.04
河南省政府副省长、党组成员，省委政法委副书记,李亚,http://ldzl.people.com.cn/dfzlk/front/personPage6223.htm,2013.07
河南省政府副省长、党组成员,李亚,http://ldzl.people.com.cn/dfzlk/front/personPage6223.htm,2015.01
河南省政府副省长、党组成员，洛阳市委书记,李亚,http://ldzl.people.com.cn/dfzlk/front/personPage6223.htm,2016.01
河南省委常委，省政府副省长、党组成员，洛阳市委书记,李亚,http://ldzl.people.com.cn/dfzlk/front/personPage6223.htm,2016.11
河南省委常委、洛阳市委书记,李亚,http://ldzl.people.com.cn/dfzlk/front/personPage6223.htm,2017.01
九届河南省委委员，党的十八大代表。,李亚,http://ldzl.people.com.cn/dfzlk/front/personPage6223.htm,
"截至2017年1月）
",李亚,http://ldzl.people.com.cn/dfzlk/front/personPage6223.htm,（人民网资料
河南农学院农学系农学专业学习,周斌,http://ldzl.people.com.cn/dfzlk/front/personPage16422.htm,1979.09
河南省农牧厅农技推广站干部,周斌,http://ldzl.people.com.cn/dfzlk/front/personPage16422.htm,1983.07
河南省农牧厅办公室综合科干部、科员，农业信息中心副主任、主任科员，农业信息中心主任(正科级)，综合处副处长,周斌,http://ldzl.people.com.cn/dfzlk/front/personPage16422.htm,1984.04
河南省郑州市委办公厅副县级秘书、办公厅副主任,周斌,http://ldzl.people.com.cn/dfzlk/front/personPage16422.htm,1992.05
河南省荥阳市委副书记,周斌,http://ldzl.people.com.cn/dfzlk/front/personPage16422.htm,1994.11
河南省荥阳市委副书记、市长（其间：1999.06获中国政法大学经济法学专业法学硕士学位）,周斌,http://ldzl.people.com.cn/dfzlk/front/personPage16422.htm,1995.11
（1995.08-1997.12中央党校函授学院本科班经济管理专业学习）,周斌,http://ldzl.people.com.cn/dfzlk/front/personPage16422.htm,
河南省郑州市政府副秘书长,周斌,http://ldzl.people.com.cn/dfzlk/front/personPage16422.htm,1999.07
河南省郑州市邙山区委副书记、区长,周斌,http://ldzl.people.com.cn/dfzlk/front/personPage16422.htm,2001.02
河南省委组织部组织二处处长,周斌,http://ldzl.people.com.cn/dfzlk/front/personPage16422.htm,2002.08
河南省委组织部副巡视员、组织二处处长,周斌,http://ldzl.people.com.cn/dfzlk/front/personPage16422.htm,2006.02
河南省委组织部副部长,周斌,http://ldzl.people.com.cn/dfzlk/front/personPage16422.htm,2014.11
河南省委组织部副部长，兼省委省直管县工作委员会副书记,周斌,http://ldzl.people.com.cn/dfzlk/front/personPage16422.htm,2015.03
河南省委老干部局局长，省委组织部副部长,周斌,http://ldzl.people.com.cn/dfzlk/front/personPage16422.htm,2016.02
河南省平顶山市委副书记，提名为市长候选人,周斌,http://ldzl.people.com.cn/dfzlk/front/personPage16422.htm,2017.01
河南省平顶山市委副书记，市政府副市长、代市长、党组书记,周斌,http://ldzl.people.com.cn/dfzlk/front/personPage16422.htm,2017.02
河南省平顶山市委副书记，市政府市长、党组书记,周斌,http://ldzl.people.com.cn/dfzlk/front/personPage16422.htm,2017.04
河南省平顶山市委书记,周斌,http://ldzl.people.com.cn/dfzlk/front/personPage16422.htm,2017.12
河南省十次党代会代表，十二届省人大代表。,周斌,http://ldzl.people.com.cn/dfzlk/front/personPage16422.htm,
"截至2017年12月）
",周斌,http://ldzl.people.com.cn/dfzlk/front/personPage16422.htm,（人民网资料
新乡师范学院数学系数学专业学习,王小平,http://ldzl.people.com.cn/dfzlk/front/personPage12227.htm,1980.09
河南省鹤壁市郊区石林乡党委委员，上峪乡、鹿楼乡党委副书记，上峪乡党委书记,王小平,http://ldzl.people.com.cn/dfzlk/front/personPage12227.htm,1984.07
河南省鹤壁市郊区区委常委、宣传部部长、区委办主任,王小平,http://ldzl.people.com.cn/dfzlk/front/personPage12227.htm,1989.07
河南省浚县县委常委、组织部部长,王小平,http://ldzl.people.com.cn/dfzlk/front/personPage12227.htm,1992.11
河南省浚县县委副书记,王小平,http://ldzl.people.com.cn/dfzlk/front/personPage12227.htm,1995.05
河南省鹤壁市山城区委副书记，区政府区长,王小平,http://ldzl.people.com.cn/dfzlk/front/personPage12227.htm,1997.12
(其间：1996.09-1999.02在河南省委党校经济管理专业在职研究生班学习),王小平,http://ldzl.people.com.cn/dfzlk/front/personPage12227.htm,
河南省宝丰县委书记,王小平,http://ldzl.people.com.cn/dfzlk/front/personPage12227.htm,2001.06
河南省宝丰县委书记兼县人大常委会主任(其间：2002.09-2002.12在省委党校第19期县委书记、县长进修班学习),王小平,http://ldzl.people.com.cn/dfzlk/front/personPage12227.htm,2002.02
河南省平顶山市政府副市长，宝丰县委书记,王小平,http://ldzl.people.com.cn/dfzlk/front/personPage12227.htm,2005.12
河南省平顶山市政府副市长，新城区管委会主任,王小平,http://ldzl.people.com.cn/dfzlk/front/personPage12227.htm,2006.01
河南省郑州市委常委，巩义市委书记,王小平,http://ldzl.people.com.cn/dfzlk/front/personPage12227.htm,2006.12
河南省南水北调中线工程建设领导小组办公室副主任，省水利厅党组成员,王小平,http://ldzl.people.com.cn/dfzlk/front/personPage12227.htm,2008.10
河南省南水北调中线工程建设领导小组办公室主任，省水利厅党组副书记,王小平,http://ldzl.people.com.cn/dfzlk/front/personPage12227.htm,2012.04
(其间：2012.03-2012.04国家行政学院厅局级公务员进修班学习),王小平,http://ldzl.people.com.cn/dfzlk/front/personPage12227.htm,
河南省水利厅厅长、党组书记，省南水北调中线工程建设领导小组办公室主任,王小平,http://ldzl.people.com.cn/dfzlk/front/personPage12227.htm,2013.07
新乡市委副书记，市政府副市长、代市长,王小平,http://ldzl.people.com.cn/dfzlk/front/personPage12227.htm,2015.03
新乡市委副书记，市政府市长,王小平,http://ldzl.people.com.cn/dfzlk/front/personPage12227.htm,2015.04
焦作市委书记,王小平,http://ldzl.people.com.cn/dfzlk/front/personPage12227.htm,2016.05
"截至2016年5月）
",王小平,http://ldzl.people.com.cn/dfzlk/front/personPage12227.htm,（人民网资料
郑州建筑工程学校学习,范修芳,http://ldzl.people.com.cn/dfzlk/front/personPage4419.htm,1979.02
河南省建委综合处干部,范修芳,http://ldzl.people.com.cn/dfzlk/front/personPage4419.htm,1981.03
天津大学工业管理工程系基本建设管理工程专业学习,范修芳,http://ldzl.people.com.cn/dfzlk/front/personPage4419.htm,1982.09
河南省计委、计经委施工处干部,范修芳,http://ldzl.people.com.cn/dfzlk/front/personPage4419.htm,1984.07
河南省计经委施工处副科级秘书、重点建设处主任科员,范修芳,http://ldzl.people.com.cn/dfzlk/front/personPage4419.htm,1986.07
河南省土地管理局建设用地处副处长,范修芳,http://ldzl.people.com.cn/dfzlk/front/personPage4419.htm,1989.04
河南省土地管理局建设用地处处长,范修芳,http://ldzl.people.com.cn/dfzlk/front/personPage4419.htm,1990.10
河南省土地管理局副局长、党组成员（其间：1996.09-1999.02河南省委党校在职研究生班行政管理专业学习,范修芳,http://ldzl.people.com.cn/dfzlk/front/personPage4419.htm,1995.05
1998.09-1998.12河南省委党校第17期地厅班学习）,范修芳,http://ldzl.people.com.cn/dfzlk/front/personPage4419.htm,
河南省国土资源厅副厅长、党组成员,范修芳,http://ldzl.people.com.cn/dfzlk/front/personPage4419.htm,2000.05
河南省濮阳市委常委、常务副市长,范修芳,http://ldzl.people.com.cn/dfzlk/front/personPage4419.htm,2001.06
河南省濮阳市政协党组书记、主席候选人,范修芳,http://ldzl.people.com.cn/dfzlk/front/personPage4419.htm,2006.12
河南省濮阳市政协主席、党组书记（其间：2009.05-2009.08参加北京大学、美国哥伦比亚大学、英国政治经济学院、法国政治学院联办的“全球公共政策与管理研讨班”学习）,范修芳,http://ldzl.people.com.cn/dfzlk/front/personPage4419.htm,2007.03
河南省旅游局局长、党组书记,范修芳,http://ldzl.people.com.cn/dfzlk/front/personPage4419.htm,2010.09
河南省鹤壁市委副书记，市政府市长、党组书记,范修芳,http://ldzl.people.com.cn/dfzlk/front/personPage4419.htm,2013.04
河南省鹤壁市委书记,范修芳,http://ldzl.people.com.cn/dfzlk/front/personPage4419.htm,2015.06
"截至2015年6月)
",范修芳,http://ldzl.people.com.cn/dfzlk/front/personPage4419.htm,(人民网资料
南阳师范专科学校数学专业学习,张国伟,http://ldzl.people.com.cn/dfzlk/front/personPage4415.htm,1979.09
河南省西峡县二郎坪公社管委会秘书,张国伟,http://ldzl.people.com.cn/dfzlk/front/personPage4415.htm,1982.08
河南省西峡县二郎坪乡副乡长,张国伟,http://ldzl.people.com.cn/dfzlk/front/personPage4415.htm,1983.11
河南省西峡县二郎坪乡党委副书记、乡长,张国伟,http://ldzl.people.com.cn/dfzlk/front/personPage4415.htm,1985.04
河南省西峡县米坪乡党委书记,张国伟,http://ldzl.people.com.cn/dfzlk/front/personPage4415.htm,1989.05
河南省西峡县副县长,张国伟,http://ldzl.people.com.cn/dfzlk/front/personPage4415.htm,1992.03
河南省西峡县委副书记（期间：1993.02-1993.07在河南省委党校青年干部班学习）,张国伟,http://ldzl.people.com.cn/dfzlk/front/personPage4415.htm,1992.11
河南省方城县委副书记、县长（期间：1995.09-1995.12在河南省委党校书记、县长班学习,张国伟,http://ldzl.people.com.cn/dfzlk/front/personPage4415.htm,1994.11
1995.07-1999.02在河南省委党校领导干部在职研究生班行政管理专业学习）,张国伟,http://ldzl.people.com.cn/dfzlk/front/personPage4415.htm,
河南省方城县委书记（期间：1999.03-1999.07在河南省委党校第二十四期中青班学习）,张国伟,http://ldzl.people.com.cn/dfzlk/front/personPage4415.htm,1997.12
河南省南阳市副市长,张国伟,http://ldzl.people.com.cn/dfzlk/front/personPage4415.htm,2001.09
河南省商丘市委常委、组织部长,张国伟,http://ldzl.people.com.cn/dfzlk/front/personPage4415.htm,2005.05
河南省商丘市委常委、副市长,张国伟,http://ldzl.people.com.cn/dfzlk/front/personPage4415.htm,2007.01
河南省安全生产监督管理局局长、党组书记,张国伟,http://ldzl.people.com.cn/dfzlk/front/personPage4415.htm,2011.09
平顶山市委副书记，市政府副市长、代市长,张国伟,http://ldzl.people.com.cn/dfzlk/front/personPage4415.htm,2013.04
平顶山市委副书记，市政府市长,张国伟,http://ldzl.people.com.cn/dfzlk/front/personPage4415.htm,2013.05
新乡市委书记,张国伟,http://ldzl.people.com.cn/dfzlk/front/personPage4415.htm,2017.02
九届河南省纪委委员。,张国伟,http://ldzl.people.com.cn/dfzlk/front/personPage4415.htm,
"截至2017年2月）
",张国伟,http://ldzl.people.com.cn/dfzlk/front/personPage4415.htm,（人民网资料
河南农学院学生,李公乐,http://ldzl.people.com.cn/dfzlk/front/personPage5024.htm,1978.09
河南省濮阳县白罡乡干事,李公乐,http://ldzl.people.com.cn/dfzlk/front/personPage5024.htm,1982.08
河南省濮阳县白罡乡经联社副主任,李公乐,http://ldzl.people.com.cn/dfzlk/front/personPage5024.htm,1983.12
河南省濮阳县白罡乡党委副书记、乡长,李公乐,http://ldzl.people.com.cn/dfzlk/front/personPage5024.htm,1985.02
河南省濮阳县白罡乡党委书记,李公乐,http://ldzl.people.com.cn/dfzlk/front/personPage5024.htm,1987.07
共青团河南省濮阳市委副书记,李公乐,http://ldzl.people.com.cn/dfzlk/front/personPage5024.htm,1992.06
共青团河南省濮阳市委书记,李公乐,http://ldzl.people.com.cn/dfzlk/front/personPage5024.htm,1994.06
中共河南省台前县委副书记、代县长、县长(期间：1999.04-1999.07河南省委党校第14期县委书记、县长班学习),李公乐,http://ldzl.people.com.cn/dfzlk/front/personPage5024.htm,1996.12
2001.03 中共河南省台前县委书记(期间：2002.02-2002.07河南省委党校第30 期中青班学习),李公乐,http://ldzl.people.com.cn/dfzlk/front/personPage5024.htm,
河南省新乡市人民政府副市长、党组成员,李公乐,http://ldzl.people.com.cn/dfzlk/front/personPage5024.htm,2004.03
中共河南省新乡市委常委、政法委书记,李公乐,http://ldzl.people.com.cn/dfzlk/front/personPage5024.htm,2006.12
中共河南省郑州市委常委,李公乐,http://ldzl.people.com.cn/dfzlk/front/personPage5024.htm,2008.09
中共河南省郑州市委常委、巩义市委书记,李公乐,http://ldzl.people.com.cn/dfzlk/front/personPage5024.htm,2008.10
河南省郑州新区管委会主任、党工委副书记,李公乐,http://ldzl.people.com.cn/dfzlk/front/personPage5024.htm,2011.08
河南省郑州市政府副市长，郑州新区管委会主任、党工委副书记,李公乐,http://ldzl.people.com.cn/dfzlk/front/personPage5024.htm,2011.10
中共河南省郑州市委常委，郑东新区党工委书记、管委会主任,李公乐,http://ldzl.people.com.cn/dfzlk/front/personPage5024.htm,2013.06
中共河南省商丘市委副书记，市政府副市长、代市长,李公乐,http://ldzl.people.com.cn/dfzlk/front/personPage5024.htm,2014.04
中共河南省商丘市委副书记，市政府市长,李公乐,http://ldzl.people.com.cn/dfzlk/front/personPage5024.htm,2015.03
中共河南省安阳市委书记,李公乐,http://ldzl.people.com.cn/dfzlk/front/personPage5024.htm,2016.05
"截至2016年5月）
",李公乐,http://ldzl.people.com.cn/dfzlk/front/personPage5024.htm,（人民网资料
历任河南省物资厅政策法规研究室科员，河南省物资流通协会副科级干部，河南省发展和改革委员会国民经济综合处副主任科员、主任科员、副处长、处长等职务。,蒿慧杰,http://ldzl.people.com.cn/dfzlk/front/personPage16115.htm,
河南省财政厅副厅长、党组成员,蒿慧杰,http://ldzl.people.com.cn/dfzlk/front/personPage16115.htm,2008.11
河南省政府研究室副主任、党组成员,蒿慧杰,http://ldzl.people.com.cn/dfzlk/front/personPage16115.htm,2009.03
河南省政府研究室副主任、党组成员兼机关党委书记,蒿慧杰,http://ldzl.people.com.cn/dfzlk/front/personPage16115.htm,2010.11
河南省政府研究室主任、党组书记兼机关党委书记,蒿慧杰,http://ldzl.people.com.cn/dfzlk/front/personPage16115.htm,2013.11
河南省府副秘书长、办公厅党组成员，省政府研究室主任、党组书记兼机关党委书记,蒿慧杰,http://ldzl.people.com.cn/dfzlk/front/personPage16115.htm,2014.01
河南省漯河市委副书记,蒿慧杰,http://ldzl.people.com.cn/dfzlk/front/personPage16115.htm,2016.05
河南省漯河市委副书记，市政府副市长、代理市长,蒿慧杰,http://ldzl.people.com.cn/dfzlk/front/personPage16115.htm,2016.09
河南省漯河市委副书记，市政府市长,蒿慧杰,http://ldzl.people.com.cn/dfzlk/front/personPage16115.htm,2017.06
河南省漯河市委书记，市政府市长,蒿慧杰,http://ldzl.people.com.cn/dfzlk/front/personPage16115.htm,2017.12
河南省漯河市委书记,蒿慧杰,http://ldzl.people.com.cn/dfzlk/front/personPage16115.htm,2018.01
"截至2018年1月）
",蒿慧杰,http://ldzl.people.com.cn/dfzlk/front/personPage16115.htm,（人民网资料
湖南财经学院贸易经济系商业经济专业学习,刘南昌,http://ldzl.people.com.cn/dfzlk/front/personPage15976.htm,1981.09
中国人民大学贸易经济系商业经济专业研究生学习，获得经济学硕士学位,刘南昌,http://ldzl.people.com.cn/dfzlk/front/personPage15976.htm,1985.09
国家信息中心经济信息部助理经济师、经济师（其间：1988.09-1989.07参加中央讲师团在河北唐山支教）,刘南昌,http://ldzl.people.com.cn/dfzlk/front/personPage15976.htm,1987.07
国家经贸委综合司干部,刘南昌,http://ldzl.people.com.cn/dfzlk/front/personPage15976.htm,1993.06
国家经贸委综合司主任科员,刘南昌,http://ldzl.people.com.cn/dfzlk/front/personPage15976.htm,1993.08
国家经贸委综合司分析处副处长,刘南昌,http://ldzl.people.com.cn/dfzlk/front/personPage15976.htm,1994.04
国家经贸委综合司分析处处长,刘南昌,http://ldzl.people.com.cn/dfzlk/front/personPage15976.htm,1997.11
国家经贸委综合司分析预测处处长,刘南昌,http://ldzl.people.com.cn/dfzlk/front/personPage15976.htm,1998.07
国家经贸委综合司调控政策处处长,刘南昌,http://ldzl.people.com.cn/dfzlk/front/personPage15976.htm,2000.04
国家经贸委综合司副司长,刘南昌,http://ldzl.people.com.cn/dfzlk/front/personPage15976.htm,2002.10
国务院国资委业绩考核局副局级干部,刘南昌,http://ldzl.people.com.cn/dfzlk/front/personPage15976.htm,2003.03
国务院国资委业绩考核局副局长,刘南昌,http://ldzl.people.com.cn/dfzlk/front/personPage15976.htm,2003.05
（2001.09-2006.01中国人民大学公共管理学院国民经济管理系国民经济学专业在职研究生学习，获经济学博士学位）,刘南昌,http://ldzl.people.com.cn/dfzlk/front/personPage15976.htm,
国务院国资委业绩考核局副局长（主持工作）,刘南昌,http://ldzl.people.com.cn/dfzlk/front/personPage15976.htm,2008.09
国务院国资委综合局副局长（主持工作）,刘南昌,http://ldzl.people.com.cn/dfzlk/front/personPage15976.htm,2009.02
国务院国资委综合局局长,刘南昌,http://ldzl.people.com.cn/dfzlk/front/personPage15976.htm,2009.04
河南省三门峡市委书记,刘南昌,http://ldzl.people.com.cn/dfzlk/front/personPage15976.htm,2016.08
"截至2016年8月）
",刘南昌,http://ldzl.people.com.cn/dfzlk/front/personPage15976.htm,（人民网资料
郑州师专物理系物理专业学习,张文深,http://ldzl.people.com.cn/dfzlk/front/personPage4417.htm,1979.10
河南省许昌县邓庄乡工作,张文深,http://ldzl.people.com.cn/dfzlk/front/personPage4417.htm,1982.08
河南省许昌县邓庄乡副乡长,张文深,http://ldzl.people.com.cn/dfzlk/front/personPage4417.htm,1984.01
共青团河南省许昌地委副书记,张文深,http://ldzl.people.com.cn/dfzlk/front/personPage4417.htm,1985.04
共青团河南省许昌市委副书记,张文深,http://ldzl.people.com.cn/dfzlk/front/personPage4417.htm,1986.04
共青团河南省许昌市委书记（其间：1990.09-1992.07在河南省委党校行政管理专业函授本科学习）,张文深,http://ldzl.people.com.cn/dfzlk/front/personPage4417.htm,1989.11
河南省禹州市委副书记、市政府代市长,张文深,http://ldzl.people.com.cn/dfzlk/front/personPage4417.htm,1994.10
河南省禹州市委副书记、市政府市长,张文深,http://ldzl.people.com.cn/dfzlk/front/personPage4417.htm,1995.03
（1993.09-1995.07在天津大学管理系研究生班管理工程专业在职学习）,张文深,http://ldzl.people.com.cn/dfzlk/front/personPage4417.htm,
河南省禹州市委书记,张文深,http://ldzl.people.com.cn/dfzlk/front/personPage4417.htm,1997.08
河南省襄城县委书记（其间：2001.09-2002.01在中央党校县委书记培训班学习）,张文深,http://ldzl.people.com.cn/dfzlk/front/personPage4417.htm,2001.03
河南省开封市政府副市长,张文深,http://ldzl.people.com.cn/dfzlk/front/personPage4417.htm,2002.08
河南省驻马店市委常委、组织部长,张文深,http://ldzl.people.com.cn/dfzlk/front/personPage4417.htm,2004.08
河南省商丘市委副书记,张文深,http://ldzl.people.com.cn/dfzlk/front/personPage4417.htm,2008.09
河南省商丘市委副书记，商丘市委党校校长,张文深,http://ldzl.people.com.cn/dfzlk/front/personPage4417.htm,2009.07
河南省委农村工作办公室常务副主任（正厅级）,张文深,http://ldzl.people.com.cn/dfzlk/front/personPage4417.htm,2011.05
河南省焦作市委副书记，市政府代市长、党组书记,张文深,http://ldzl.people.com.cn/dfzlk/front/personPage4417.htm,2013.04
河南省焦作市委副书记，市政府市长,张文深,http://ldzl.people.com.cn/dfzlk/front/personPage4417.htm,2013.05
河南省体育局党组书记、局长,张文深,http://ldzl.people.com.cn/dfzlk/front/personPage4417.htm,2015.03
河南省南阳市委书记,张文深,http://ldzl.people.com.cn/dfzlk/front/personPage4417.htm,2016.12
九届河南省委候补委员。,张文深,http://ldzl.people.com.cn/dfzlk/front/personPage4417.htm,
"截至2017年1月）
",张文深,http://ldzl.people.com.cn/dfzlk/front/personPage4417.htm,（人民网资料
郑州工学院水利工程系水工结构专业学习,王战营,http://ldzl.people.com.cn/dfzlk/front/personPage4421.htm,1981.09—1985.07
广西大学土木系计算力学专业研究生,王战营,http://ldzl.people.com.cn/dfzlk/front/personPage4421.htm,1985.07—1988.06
河南省科委综合计划处干部,王战营,http://ldzl.people.com.cn/dfzlk/front/personPage4421.htm,1988.06—1989.11
河南省科委综合计划处副主任科员,王战营,http://ldzl.people.com.cn/dfzlk/front/personPage4421.htm,1989.11—1991.12
河南省科委综合计划处主任科员,王战营,http://ldzl.people.com.cn/dfzlk/front/personPage4421.htm,1991.12—1993.01
河南省科委综合计划处副处长,王战营,http://ldzl.people.com.cn/dfzlk/front/personPage4421.htm,1993.01—1998.02
河南省科委综合计划处处长,王战营,http://ldzl.people.com.cn/dfzlk/front/personPage4421.htm,1998.02—2000.06
河南省科学技术厅办公室主任（其间：2000.08—2001.02在河南省委党校第一期青年干部培训班学习）,王战营,http://ldzl.people.com.cn/dfzlk/front/personPage4421.htm,2000.06—2001.12
（2000.03—2000.07在郑州大学参加河南省领导干部出国培训英语强化班学习）,王战营,http://ldzl.people.com.cn/dfzlk/front/personPage4421.htm,
河南省科学技术厅副厅长、党组成员,王战营,http://ldzl.people.com.cn/dfzlk/front/personPage4421.htm,2001.12—2002.10
（2001.11—2002.05参加河南省领导干部赴美国马里兰大学培训班学习）,王战营,http://ldzl.people.com.cn/dfzlk/front/personPage4421.htm,
共青团河南省委副书记、党组成员,王战营,http://ldzl.people.com.cn/dfzlk/front/personPage4421.htm,2002.10—2008.04
共青团河南省委党组成员,王战营,http://ldzl.people.com.cn/dfzlk/front/personPage4421.htm,2008.04—2008.07
河南省新乡市委常委、副市长,王战营,http://ldzl.people.com.cn/dfzlk/front/personPage4421.htm,2008.07—2011.05
河南省新乡市委副书记、市长候选人,王战营,http://ldzl.people.com.cn/dfzlk/front/personPage4421.htm,2011.05—2011.06
河南省新乡市委副书记、代市长,王战营,http://ldzl.people.com.cn/dfzlk/front/personPage4421.htm,2011.06—2011.07
河南省新乡市委副书记、市长（其间：2013.06获武汉理工大学产业经济学专业经济学博士学位）,王战营,http://ldzl.people.com.cn/dfzlk/front/personPage4421.htm,2011.07—2014.02
河南省政府副秘书长、办公厅主任、党组副书记,王战营,http://ldzl.people.com.cn/dfzlk/front/personPage4421.htm,2014.02—2015.03
河南省政府副秘书长、办公厅主任、党组副书记，省委省直机关工作委员会委员,王战营,http://ldzl.people.com.cn/dfzlk/front/personPage4421.htm,2015.03—2016.01
河南省民政厅厅长、党组书记,王战营,http://ldzl.people.com.cn/dfzlk/front/personPage4421.htm,2016.01—2016.08
河南省商丘市委书记,王战营,http://ldzl.people.com.cn/dfzlk/front/personPage4421.htm,2016.08—2018.01
河南省郑州市委副书记,王战营,http://ldzl.people.com.cn/dfzlk/front/personPage4421.htm,2018.01—2018.02
河南省郑州市委副书记，市政府副市长、代理市长,王战营,http://ldzl.people.com.cn/dfzlk/front/personPage4421.htm,2018.02—2018.02
河南省商丘市委书记,王战营,http://ldzl.people.com.cn/dfzlk/front/personPage4421.htm,2018.02
"截至2018年2月）
",王战营,http://ldzl.people.com.cn/dfzlk/front/personPage4421.htm,（人民网资料
郑州大学中文系汉语言文学专业学习,乔新江,http://ldzl.people.com.cn/dfzlk/front/personPage4437.htm,1980.09—1984.07
河南省林业厅办公室科员,乔新江,http://ldzl.people.com.cn/dfzlk/front/personPage4437.htm,1984.07—1989.01
河南省林业厅办公室副主任科员,乔新江,http://ldzl.people.com.cn/dfzlk/front/personPage4437.htm,1989.01—1992.05
河南省林业厅办公室主任科员,乔新江,http://ldzl.people.com.cn/dfzlk/front/personPage4437.htm,1992.05—1993.04
河南省林业厅办公室副主任,乔新江,http://ldzl.people.com.cn/dfzlk/front/personPage4437.htm,1993.04—1996.05
河南省林业厅办公室主任（其间：1999.03—1999.07河南省委党校第24期中青班学习）,乔新江,http://ldzl.people.com.cn/dfzlk/front/personPage4437.htm,1996.05—2000.07
河南省林业厅植树造林处处长,乔新江,http://ldzl.people.com.cn/dfzlk/front/personPage4437.htm,2000.07—2001.12
河南省林业厅副厅长、党组成员（其间：2003.04—2004.04任河南省驻村工作队信阳工作队总队长）,乔新江,http://ldzl.people.com.cn/dfzlk/front/personPage4437.htm,2001.12—2006.12
