  group,name,province,publish_date,short_bio,title,url
district leader,李刚,四川,"（人民网资料截至2016年4月）
","

			　　李刚，男，汉族，1965年7月生，四川大邑人，1986年9月加入中国共产党，1982年12月参加工作，电子科技大学工商管理专业、中央党校经济学专业毕业，在职研究生学历，工商管理硕士。",四川省自贡市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage4690.htm
district leader,李建勤,四川,"（人民网资料 截至2017年6月）
","

			　　李建勤，男，汉族，1963年11月生，江苏金坛人，1986年4月加入中国共产党，1987年7月参加工作，北京师范大学世界经济专业毕业，在职博士研究生。",四川省攀枝花市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage15923.htm
district leader,蒋辅义,四川,"（人民网资料截至2013年6月）
","

			　　蒋辅义，男，汉族，1958年9月生，四川营山人，1981年12月加入中国共产党，1982年7月参加工作，河南大学中国现代史专业毕业，在职研究生学历，教授。",四川省泸州市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage4664.htm
district leader,赵世勇,四川,"（人民网资料 截至2018年5月）
","

			　　赵世勇，男，汉族，生于1967年5月，四川营山人，博士研究生，1990年7月参加工作，1988年10月加入中国共产党。",四川省德阳市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage5021.htm
district leader,刘超,四川,"（人民网资料 截至2018年6月）
","

			　　刘超，男，汉族，1971年11月生，辽宁阜新人，2009年6月中国政法大学刑法学专业毕业，博士研究生，1993年7月参加工作，1990年12月加入中国共产党。",四川省绵阳市委书记、市长,http://ldzl.people.com.cn/dfzlk/front/personPage12233.htm
district leader,王菲,四川,"（人民网资料 截至2016年3月）
","

			　　王菲，男，汉族，四川巴中人，1963年10月出生，西南财经大学财政学专业研究生，经济学博士，注册会计师，1986年7月参加工作，1985年12月加入中国共产党。",四川省广元市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage4671.htm
district leader,邵革军,四川,"（人民网资料 截至2018年6月）
","

			　　邵革军，男，汉族，1966年3月出生于山西高平，1991年1月加入中国共产党，1988年8月参加工作，西南交通大学行政管理专业毕业，硕士研究生。",四川省遂宁市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage18846.htm
district leader,马波,四川,"（人民网资料 截至2016年8月）
","

			　　马波，男，土家族，1964年10月生，重庆人，1986年5月加入中国共产党，1982年8月参加工作，新加坡南洋理工大学公共管理专业毕业，在职硕士研究生学历，管理学硕士，经济师。",四川省内江市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage15804.htm
district leader,彭琳,四川,"（人民网资料 截至2016年2月）
","

			　　彭琳，男，1963年6月生，重庆人，1986年2月加入中国共产党，1984年7月参加工作，重庆大学机械制造及自动化专业毕业，研究生学历、工学博士学位。",四川省乐山市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage15505.htm
district leader,宋朝华,四川,"（人民网资料 截至2016年9月）
","

			　　宋朝华，男，汉族，1962年6月生，四川邛崃人，1983年5月加入中国共产党，1983年7月参加工作，四川省委党校法律专业毕业，省委党校大学学历。",四川省南充市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage4687.htm
district leader,刘中伯,四川,"（人民网资料 截至2016年6月）
","

			　　刘中伯，男，1962年11月生，四川仪陇人，在职研究生学历，中国共产党党员，1980年8月参加工作，1983年1月加入中国共产党。",四川省宜宾市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage15662.htm
district leader,侯晓春,四川,"（人民网资料 截至2018年2月）
","

			　　侯晓春，男，汉族，1960年7月生，四川营山人，1984年12月加入中国共产党，1977年8月参加工作，四川大学政治经济学专业毕业，研究生学历，经济学博士。",四川省人大常委会副主任，广安市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage4682.htm
district leader,包惠,四川,"（人民网资料 截至2018年2月）
","

			　　包惠，女，汉族，1963年8月生，云南宣威人，1983年6月加入中国共产党，1984年7月参加工作，西南交通大学管理科学与工程专业毕业，研究生学历，管理学博士，高级会计师。",四川省人大常委会副主任，达州市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage4685.htm
district leader,慕新海,四川,"（人民网资料 截至2017年7月）
","

			　　慕新海，男，汉族，1962年8月生，吉林大安人，1990年3月加入中国共产党，1984年9月参加工作，北京大学国际关系学院研究生，外交学博士，高级国际事务师。",四川省眉山市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage16815.htm
district leader,兰开驰,四川,"（人民网资料 截至2017年11月）
","

			　　兰开驰，男，汉族，1961年4月出生，四川省三台县人，1980年8月参加工作，1984年8月加入中国共产党，西南财大工商管理硕士研究生。",四川省雅安市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage5010.htm
district leader,罗增斌,四川,"(人民网资料 截至2017年6月)
","

			　　罗增斌，男，汉族，1967年10月生，四川苍溪人，1993年6月加入中国共产党，1990年7月参加工作，四川大学生命科学学院植物学专业毕业，博士研究生学历，理学博士。",四川省巴中市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage4683.htm
district leader,陈吉明,四川,"（人民网资料 截至2018年6月）
","

			　　陈吉明，男，汉族，1962年5月出生，四川富顺人，1984年4月加入中国共产党，1984年7月参加工作，省委党校经济学专业毕业，党校研究生学历。",四川省资阳市委书记、市长,http://ldzl.people.com.cn/dfzlk/front/personPage7011.htm
district leader,刘坪,四川,"（人民网资料 截至2018年6月）
","

			　　刘坪，男，汉族，1963年8月出生，四川宜宾人，省委党校研究生，1985年11月加入中国共产党，1980年1月参加工作。",四川省阿坝藏族羌族自治州委书记,http://ldzl.people.com.cn/dfzlk/front/personPage18847.htm
district leader,刘成鸣,四川,"（人民网资料 截至2015年6月）
","

			　　刘成鸣，男，汉族，1963年2月出生，四川省广汉市人，研究生，1979年9月参加工作，1985年4月加入中国共产党。",四川省甘孜藏族自治州党委书记,http://ldzl.people.com.cn/dfzlk/front/personPage4662.htm
district leader,林书成,四川,"（人民网资料 截至2018年2月）
","

			　　林书成，男，汉族，1962年11月生，甘肃武山人，1985年1月加入中国共产党，1982年8月参加工作，西安矿业学院采矿系矿山建设专业毕业，大学学历，高级工程师。",四川省政协副主席，凉山彝族自治州党委书记,http://ldzl.people.com.cn/dfzlk/front/personPage4669.htm
district leader,罗强,四川,"（人民网资料 截至2017年1月）
","

			　　罗强，男，汉族，1963年10月生，重庆人，1985年3月加入中国共产党，1982年8月参加工作，成都理工学院矿物岩石专业毕业，研究生学历，理学博士学位。",四川省成都市市长,http://ldzl.people.com.cn/dfzlk/front/personPage4668.htm
district leader,何树平,四川,"（人民网资料 截至2017年9月）
","

			　　何树平，男，汉族，1968年11月生，四川南充人，1987年5月加入中国共产党，1987年8月参加工作，湖南师范大学教育基本理论专业硕士研究生，西南财经大学产业经济学专业在职博士研究生，教育学硕士、经济学博士。",四川省自贡市市长,http://ldzl.people.com.cn/dfzlk/front/personPage16981.htm
district leader,王波,四川,"（人民网资料 截至2017年6月）
","

			　　王波，男，汉族，1971年5月生，云南盐津人，1992年6月加入中国共产党，1992年7月参加工作，四川大学经济学院政治经济学专业毕业，研究生学历，经济学博士学位，讲师。",四川省攀枝花市市长,http://ldzl.people.com.cn/dfzlk/front/personPage16812.htm
district leader,刘强,四川,"（人民网资料 截至2012年4月）
","

			　　刘强，男，汉族，1965年8月生，四川井研人，1985年4月加入中国共产党，1983年8月参加工作，中央党校经济管理专业毕业，研究生学历。",四川省泸州市市长,http://ldzl.people.com.cn/dfzlk/front/personPage4665.htm
district leader,刘超,四川,"（人民网资料 截至2018年6月）
","

			　　刘超，男，汉族，1971年11月生，辽宁阜新人，2009年6月中国政法大学刑法学专业毕业，博士研究生，1993年7月参加工作，1990年12月加入中国共产党。",四川省绵阳市委书记、市长,http://ldzl.people.com.cn/dfzlk/front/personPage12233.htm
district leader,邹自景,四川,"（人民网资料  截至2016年3月）
","

			　　邹自景，男，汉族，1968年9月生，河北文安人，1991年8月参加工作，中共党员，研究生学历，法学硕士学位。",四川省广元市市长,http://ldzl.people.com.cn/dfzlk/front/personPage15521.htm
district leader,杨自力,四川,"（人民网资料　截至2016年12月）
","

			　　杨自力，男，汉族，1962年8月生，四川自贡人，1991年5月加入中国共产党，1984年7月参加工作，河南大学地理系自然地理专业毕业，硕士研究生，省委党校经济学专业毕业，党校研究生。",四川省遂宁市市长,http://ldzl.people.com.cn/dfzlk/front/personPage14899.htm
district leader,任晓春,四川,"（人民网资料  截至2015年8月）
","

			　　任晓春，男，汉族，1960年9月生，四川南充人，1983年2月加入中国共产党，1979年9月参加工作，省委党校区域经济学专业毕业，省委党校研究生学历。",四川省内江市市长,http://ldzl.people.com.cn/dfzlk/front/personPage14862.htm
district leader,张彤,四川,"（人民网资料 截至2013年5月）
","

			　　张彤，男，汉族，1973年8月生，四川都江堰人，1994年1月加入中国共产党，1994年7月参加工作，四川大学政治经济学专业毕业，在职博士研究生。",四川省乐山市市长,http://ldzl.people.com.cn/dfzlk/front/personPage4677.htm
district leader,吴群刚,四川,"（人民网资料 截至2017年1月）
","

			　　吴群刚，男，汉族，1974年4月生，浙江义乌人，中共党员，1999年5月参加工作，清华大学经济管理学院管理科学工程专业毕业，研究生学历，管理学博士，高级政工师。",四川省南充市市长,http://ldzl.people.com.cn/dfzlk/front/personPage16123.htm
district leader,杜紫平,四川,"（人民网资料 截至2016年3月）
","

			　　杜紫平，男，汉族，1962年9月出生，四川洪雅人，省委党校研究生，1984年7月参加工作，1984年5月加入中国共产党，1980.09 四川师范大学政教系政教专业学习",四川省宜宾市市长,http://ldzl.people.com.cn/dfzlk/front/personPage15526.htm
district leader,曾卿,四川,"（人民网资料 截至2017年9月）
","

			　　曾卿，男，汉族，1969年6月生，四川遂宁人，1995年12月加入中国共产党，1991年7月参加工作，四川大学国民经济管理系国民经济管理专业毕业，研究生学历，经济学硕士学位。",四川省广安市市长,http://ldzl.people.com.cn/dfzlk/front/personPage16976.htm
district leader,郭亨孝,四川,"（人民网资料 截至2016年3月）
","

			　　郭亨孝，男，汉族，1964年7月生，四川仁寿人，1987年7月参加工作，1986年5月加入中国共产党，西南农业大学昆虫学专业毕业，研究生，昆虫学硕士。",四川省达州市市长,http://ldzl.people.com.cn/dfzlk/front/personPage15528.htm
district leader,罗佳明,四川,"（人民网资料 截至2016年3月）
","

			　　罗佳明，男，汉族，1963年4月生，四川乐山人，中共党员，1983年7月参加工作，在职博士研究生。",四川省眉山市市长,http://ldzl.people.com.cn/dfzlk/front/personPage6905.htm
district leader,邹瑾,四川,"（人民网资料 截至2017年12月）
","

			　　邹瑾，男，生于1964年12月，汉族，籍贯四川宣汉，出生地四川宣汉，1987年6月加入中国共产党，1986年8月参加工作，毕业于中央党校政治学理论专业，中央党校研究生。",四川省雅安市市长,http://ldzl.people.com.cn/dfzlk/front/personPage18594.htm
district leader,何平,四川,"（人民网资料 截至2016年5月）
","

			　　何平，男，汉族，1964年1月生，四川渠县人。西南财大经济学学士，电子科大工商管理硕士（MBA）。1984年11月加入中国共产党，1986年7月参加工作。",四川省巴中市市长,http://ldzl.people.com.cn/dfzlk/front/personPage15625.htm
district leader,陈吉明,四川,"（人民网资料 截至2018年6月）
","

			　　陈吉明，男，汉族，1962年5月出生，四川富顺人，1984年4月加入中国共产党，1984年7月参加工作，省委党校经济学专业毕业，党校研究生学历。",四川省资阳市委书记、市长,http://ldzl.people.com.cn/dfzlk/front/personPage7011.htm
district leader,杨克宁,四川,"（人民网资料 截至2015年2月）
","

			　　杨克宁，男，藏族，四川小金人，1962年1月出生，1987年5月加入中国共产党，1982年8月参加工作，在职研究生学历。",四川省阿坝藏族羌族自治州州长,http://ldzl.people.com.cn/dfzlk/front/personPage12199.htm
district leader,肖友才,四川,"（人民网资料 截至2017年1月）
","

			　　肖友才，男，藏族，1965年10月生，四川金川人。1986年7月参加工作，1985年11月加入中国共产党。省委党校函授学院经济管理专业毕业，党校研究生学历。",四川省甘孜藏族自治州州长,http://ldzl.people.com.cn/dfzlk/front/personPage16330.htm
district leader,苏嘎尔布,四川,"（人民网资料 截至2017年2月）
","

			　　苏嘎尔布，男，彝族，1964年8月生，四川越西人。研究生学历（中央党校经济管理专业），1985年7月参加工作，1985年6月加入中国共产党。",四川省凉山彝族自治州州长,http://ldzl.people.com.cn/dfzlk/front/personPage16236.htm
top four,孙志刚,贵州,"（人民网资料 截至2018年1月）
","

			　　孙志刚，男，汉族，1954年5月出生，河南荥阳人，1971年2月参加工作，1976年9月加入中国共产党，研究生学历，经济学博士。",贵州省委书记、省人大常委会主任,http://ldzl.people.com.cn/dfzlk/front/personPage15128.htm
top four,孙志刚,贵州,"（人民网资料 截至2018年1月）
","

			　　孙志刚，男，汉族，1954年5月出生，河南荥阳人，1971年2月参加工作，1976年9月加入中国共产党，研究生学历，经济学博士。",贵州省委书记、省人大常委会主任,http://ldzl.people.com.cn/dfzlk/front/personPage15128.htm
top four,谌贻琴,贵州,"（人民网资料 截至2018年1月）
","

			　　谌贻琴，女，白族，1959年12月出生，贵州织金人，1977年3月参加工作，1985年5月加入中国共产党，中央党校研究生学历，研究员。",贵州省委副书记、省长,http://ldzl.people.com.cn/dfzlk/front/personPage6423.htm
top four,刘晓凯,贵州,"（人民网资料 截至2018年4月）
","

			　　刘晓凯，男，苗族，1962年3月出生，贵州台江人，1983年9月参加工作，1985年4月加入中国共产党，中央党校研究生学历，工程师。",贵州省政协主席,http://ldzl.people.com.cn/dfzlk/front/personPage6425.htm
party leader,孙志刚,贵州,"（人民网资料 截至2018年1月）
","

			　　孙志刚，男，汉族，1954年5月出生，河南荥阳人，1971年2月参加工作，1976年9月加入中国共产党，研究生学历，经济学博士。",贵州省委书记、省人大常委会主任,http://ldzl.people.com.cn/dfzlk/front/personPage15128.htm
party leader,谌贻琴,贵州,"（人民网资料 截至2018年1月）
","

			　　谌贻琴，女，白族，1959年12月出生，贵州织金人，1977年3月参加工作，1985年5月加入中国共产党，中央党校研究生学历，研究员。",贵州省委副书记、省长,http://ldzl.people.com.cn/dfzlk/front/personPage6423.htm
party leader,慕德贵,贵州,"（人民网资料 截至2017年6月）
","

			　　慕德贵，男，汉族，1959年8月出生，吉林集安人，1982年2月参加工作，1987年5月加入中国共产党，大学学历，项目管理硕士。",贵州省委常委、宣传部部长,http://ldzl.people.com.cn/dfzlk/front/personPage6432.htm
party leader,夏红民,贵州,"（人民网资料 截至2017年10月）
","

			　　夏红民，男，汉族，1961年12月出生，湖北监利人，1982年8月参加工作，1981年5月加入中国共产党，大学学历，高级农艺师。",贵州省委常委、省纪委书记，省监察委员会主任,http://ldzl.people.com.cn/dfzlk/front/personPage4799.htm
party leader,李邑飞,贵州,"（人民网资料 截至2017年4月）
","

			　　李邑飞，男，汉族，1964年1月出生，云南墨江人，1985年7月参加工作，1984年10月加入中国共产党，大学学历，公共管理硕士。",贵州省委常委、组织部部长,http://ldzl.people.com.cn/dfzlk/front/personPage15624.htm
party leader,李再勇,贵州,"（人民网资料 截至2018年5月）
","

			　　李再勇，男，仡佬族，1962年8月出生，贵州务川人，1983年8月参加工作，1984年4月加入中国共产党，中央党校研究生学历。",贵州省委常委、副省长,http://ldzl.people.com.cn/dfzlk/front/personPage4702.htm
party leader,龙长春,贵州,"（人民网资料 截至2017年5月）
","

			　　龙长春，男，苗族，1963年4月出生，贵州松桃人，1983年9月参加工作，1984年12月加入中国共产党，中央党校研究生学历。",贵州省委常委、遵义市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage4716.htm
party leader,赵德明,贵州,"（人民网资料 截至2018年5月）
","

			　　赵德明，男，瑶族，1963年9月生，广西金秀人，1985年6月加入中国共产党，1983年8月参加工作，中央党校函授学院研究生班经济管理专业毕业，中央党校研究生学历，高级管理人员工商管理硕士，高级经济师。",贵州省委常委、贵阳市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage4568.htm
party leader,刘捷,贵州,"（人民网资料 截至2018年5月）
","

			　　刘捷，男，汉族，1970年1月生，江苏丹阳人，1996年12月入党，1992年8月参加工作，在职研究生，工学博士，高级工程师。",贵州省委常委、省委秘书长,http://ldzl.people.com.cn/dfzlk/front/personPage4360.htm
admin leader,李再勇,贵州,"（人民网资料 截至2018年5月）
","

			　　李再勇，男，仡佬族，1962年8月出生，贵州务川人，1983年8月参加工作，1984年4月加入中国共产党，中央党校研究生学历。",贵州省委常委、副省长,http://ldzl.people.com.cn/dfzlk/front/personPage4702.htm
admin leader,卢雍政,贵州,"（人民网资料 截至2018年2月）
","

			　　卢雍政，男，汉族，1967年9月出生，湖南益阳人，1989年7月参加工作，1986年1月加入中国共产党，在职研究生学历，法学博士。",贵州省副省长,http://ldzl.people.com.cn/dfzlk/front/personPage15565.htm
admin leader,王世杰,贵州,"（人民网资料 截至2018年2月）
","

			　　王世杰，男，汉族，1966年2月出生，浙江温岭人，1992年5月参加工作，民革党员，研究生学历，理学博士，研究员。",贵州省副省长,http://ldzl.people.com.cn/dfzlk/front/personPage18708.htm
admin leader,陶长海,贵州,"（人民网资料 截至2018年1月）
","

			　　陶长海，男，汉族，1963年7月出生，重庆人，1982年8月参加工作，1985年6月加入中国共产党，市委党校研究生学历，高级管理人员工商管理硕士。",贵州省副省长,http://ldzl.people.com.cn/dfzlk/front/personPage4631.htm
admin leader,郭瑞民,贵州,"（人民网资料 截至2018年2月）
","

			　　郭瑞民，男，汉族，1962年8月出生，河南延津人，1982年8月参加工作，1984年12月加入中国共产党，大学学历。",贵州省副省长、省公安厅党委书记、厅长,http://ldzl.people.com.cn/dfzlk/front/personPage4436.htm
admin leader,魏国楠,贵州,"（人民网资料 截至2018年1月）
","

			　　魏国楠，男，汉族，1964年7月出生，陕西府谷人，1991年7月参加工作，1988年5月加入中国共产党，研究生学历，文学硕士、公共管理硕士。",贵州省副省长,http://ldzl.people.com.cn/dfzlk/front/personPage18681.htm
admin leader,吴强,贵州,"（人民网资料 截至2018年2月）
","

			　　吴强，男，侗族，1966年8月出生，湖南新晃人，1988年8月参加工作，1994年11月加入中国共产党，大学学历，工程硕士，规划师。",贵州省副省长,http://ldzl.people.com.cn/dfzlk/front/personPage18709.htm
district leader,赵德明,贵州,"（人民网资料 截至2018年5月）
","

			　　赵德明，男，瑶族，1963年9月生，广西金秀人，1985年6月加入中国共产党，1983年8月参加工作，中央党校函授学院研究生班经济管理专业毕业，中央党校研究生学历，高级管理人员工商管理硕士，高级经济师。",贵州省委常委、贵阳市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage4568.htm
district leader,王忠,贵州,"（人民网资料 截至2017年12月）
","

			　　王忠同志，男，汉族，1964年3月出生，贵州仁怀人，1979年10月参加工作，1983年4月加入中国共产党，中央党校研究生学历。",贵州省六盘水市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage18605.htm
district leader,龙长春,贵州,"（人民网资料 截至2017年5月）
","

			　　龙长春，男，苗族，1963年4月出生，贵州松桃人，1983年9月参加工作，1984年12月加入中国共产党，中央党校研究生学历。",贵州省委常委、遵义市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage4716.htm
district leader,曾永涛,贵州,"（人民网资料 截至2016年11月）
","

			　　曾永涛，男，汉族，贵州遵义人，1964年10月生，1985年7月参加工作，1988年1月加入中国共产党，省委党校研究生学历，哲学学士。",贵州省安顺市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage4707.htm
district leader,陈昌旭,贵州,"（人民网资料 截至2016年8月）
","

			　　陈昌旭，男，汉族，籍贯、出生地贵州绥阳，1970年1月出生，1988年12月参加工作，1990年10月加入中国共产党。中央党校研究生学历，中央党校政治理论专业毕业",贵州省铜仁市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage4711.htm
district leader,周建琨,贵州,"(人民网资料 截至2018年1月)
","

			　　周建琨，男，汉族，1960年6月出生，河南叶县人，1977年8月参加工作，1985年12月加入中国共产党，中央党校研究生学历，经济学学士。",贵州省毕节市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage4706.htm
district leader,刘文新,贵州,"（人民网资料 截至2017年8月）
","

			　　刘文新，男，汉族，1967年8月出生，江西萍乡人，1995年5月加入中国共产党，1985年8月参加工作，中央党校研究生学历。",贵州黔西南布依族苗族自治州党委书记,http://ldzl.people.com.cn/dfzlk/front/personPage4701.htm
district leader,桑维亮,贵州,"（人民网资料 截至2017年12月）
","

			　　桑维亮，男，汉族，籍贯、出生地贵州安龙，1962年12月出生，1984年7月参加工作，1992年12月加入中国共产党。全日制教育大学学历，贵州农学院农机系农业机械化专业。",贵州省黔东南苗族侗族自治州委书记,http://ldzl.people.com.cn/dfzlk/front/personPage16038.htm
district leader,唐德智,贵州,"（人民网资料 截至2017年5月）
","

			　　唐德智，男，汉族，1965年7月出生，四川绵阳人。",贵州省黔南布依族苗族自治州委书记,http://ldzl.people.com.cn/dfzlk/front/personPage16764.htm
district leader,朱桂云,贵州,"2018.06起 贵州贵安新区党工委委员、书记
","

			　　朱桂云，女，汉族，1966年3月出生，山东临邑人，1984年8月参加工作，1993年9月加入中国共产党，研究生学历，法学博士。",贵州省贵安新区党工委书记,http://ldzl.people.com.cn/dfzlk/front/personPage18844.htm
district leader,陈晏,贵州,"（人民网资料 截至2018年1月）
","

			　　陈晏，男，汉族，1963年8月生，江苏苏州人，大学学历，经济学学士，1986年3月加入中国共产党，1986年7月参加工作。",贵州省贵阳市市长,http://ldzl.people.com.cn/dfzlk/front/personPage15051.htm
district leader,魏树旺,贵州,"（人民网资料 截至2016年1月）
","

			　　魏树旺，男，汉族，1967年12月出生，河北清苑人，1986年7月参加工作，1990年12月加入中国共产党，在职研究生学历，哲学硕士，法学博士。",贵州省遵义市市长,http://ldzl.people.com.cn/dfzlk/front/personPage12748.htm
district leader,陈训华,贵州,"（人民网资料 截至2017年1月）
","

			　　陈训华，男，汉族，1961年12月出生，贵州赤水人，1983年8月参加工作，1985年7月加入中国共产党，省委党校研究生学历，理学学士。",贵州省安顺市市长,http://ldzl.people.com.cn/dfzlk/front/personPage16277.htm
district leader,陈少荣,贵州,"（人民网资料 截至2018年1月）
","

			　　陈少荣，男，1966年11月生，籍贯贵州纳雍，穿青人，1987年7月参加工作，1994年12月加入中国共产党，大学学历，工学学士，高级工程师。",贵州省铜仁市市长,http://ldzl.people.com.cn/dfzlk/front/personPage17041.htm
district leader,张集智,贵州,"（人民网资料 截至2018年2月）
","

			　　张集智，男，汉族，籍贯、出生地贵州桐梓，1969年9月生，1989年8月参加工作，1994年11月加入中国共产党。贵州省委党校在职研究生学历，仁怀师范学校普师专业毕业。",贵州省毕节市市长,http://ldzl.people.com.cn/dfzlk/front/personPage11374.htm
district leader,杨永英,贵州,"（人民网资料 截至2013年6月）
","

			　　杨永英，女，布依族，贵州荔波人，1964年4月生，省委党校研究生学历，1985年11月参加工作，1984年11月加入中国共产党。",贵州省黔西南布依族苗族自治州州长,http://ldzl.people.com.cn/dfzlk/front/personPage4713.htm
district leader,罗强,贵州,"（人民网资料 截至2017年12月）
","

			　　罗强，男，苗族，1970年5月出生，贵州思南人，1998年6月加入中国共产党，1992年7月参加工作，研究生工学博士。",贵州省黔东南苗族侗族自治州州长,http://ldzl.people.com.cn/dfzlk/front/personPage18610.htm
district leader,吴胜华,贵州,"（人民网资料 截至2017年10月）
","

			　　吴胜华，男，布依族，1966年10月生，贵州都匀人，1988年8月参加工作，1994年7月加入中国共产党，研究生学历，哲学硕士，经济师。",贵州省黔南布依族苗族自治州州长,http://ldzl.people.com.cn/dfzlk/front/personPage16216.htm
district leader,孙登峰,贵州,"（人民网资料 截至2016年8月）
","

			　　孙登峰，男，汉族，1962年11月出生，安徽蚌埠人，1981年7月参加工作，1985年1月加入中国共产党，毕业于江西财经学院贸易经济专业，大学学历，日本国际大学研究生院国际关系学硕士研究生。",贵州省贵安新区管委会主任,http://ldzl.people.com.cn/dfzlk/front/personPage15985.htm
top four,陈豪,云南,"（人民网资料 截至2017年10月）
","

			　　陈豪，男，1954年2月生，汉族，江苏海门人。1976年6月入党，1977年4月参加工作，在职硕士。",云南省委书记、省人大常委会主任,http://ldzl.people.com.cn/dfzlk/front/personPage7007.htm
top four,陈豪,云南,"（人民网资料 截至2017年10月）
","

			　　陈豪，男，1954年2月生，汉族，江苏海门人。1976年6月入党，1977年4月参加工作，在职硕士。",云南省委书记、省人大常委会主任,http://ldzl.people.com.cn/dfzlk/front/personPage7007.htm
top four,阮成发,云南,"（人民网资料 截至2017年10月）
","

			　　阮成发，男，汉族，1957年10月生，湖北武汉人，1975年9月参加工作，1982年6月加入中国共产党，在职研究生学历，法学博士。",云南省委副书记，省长,http://ldzl.people.com.cn/dfzlk/front/personPage4444.htm
top four,李江,云南,"（人民网资料 截至2018年1月）
","

			　　李江，女，汉族，1958年1月生，云南昆明人，1976年1月入党，1973年12月参加工作，大学学历。",云南省政协主席,http://ldzl.people.com.cn/dfzlk/front/personPage6438.htm
party leader,陈豪,云南,"（人民网资料 截至2017年10月）
","

			　　陈豪，男，1954年2月生，汉族，江苏海门人。1976年6月入党，1977年4月参加工作，在职硕士。",云南省委书记、省人大常委会主任,http://ldzl.people.com.cn/dfzlk/front/personPage7007.htm
party leader,阮成发,云南,"（人民网资料 截至2017年10月）
","

			　　阮成发，男，汉族，1957年10月生，湖北武汉人，1975年9月参加工作，1982年6月加入中国共产党，在职研究生学历，法学博士。",云南省委副书记，省长,http://ldzl.people.com.cn/dfzlk/front/personPage4444.htm
party leader,李秀领,云南,"（人民网资料 截至2016年11月）
","

			　　李秀领，男，1962年12月生，汉族，江苏铜山人，在职研究生学历，历史学博士学位，1984年7月参加工作，1984年2月加入中国共产党。",云南省委副书记,http://ldzl.people.com.cn/dfzlk/front/personPage6382.htm
party leader,赵金,云南,"（人民网资料 截至2012年12月）
","

			　　赵金，男，1962年5月生，彝族，云南禄丰人。1987年4月入党，1981年7月参加工作，大专学历。",云南省委常委、宣传部部长,http://ldzl.people.com.cn/dfzlk/front/personPage6444.htm
party leader,宗国英,云南,"（人民网资料 截至2018年2月）
","

			　　宗国英，男，1963年8月生，汉族，河南内黄人。1984年6月加入中国共产党，1986年7月参加工作，在职博士研究生学历。",云南省委常委、常务副省长,http://ldzl.people.com.cn/dfzlk/front/personPage4080.htm
party leader,程连元,云南,"（人民网资料 截至2017年10月）
","

			　　程连元，男，汉族，1961年12月出生，北京市人，1982年12月加入中国共产党，1983年7月参加工作，在职研究生文化程度（北京工业大学管理科学与工程专业），工学学士、管理学博士，高级工程师。",云南省委常委，昆明市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage4021.htm
party leader,李小三,云南,"（人民网资料 截至2016年5月）
","

			　　李小三，男，汉族，1963年11月生，江西吉安人，1985年2月加入中国共产党，1983年8月参加工作，中央党校研究生学历。",云南省委常委、组织部部长,http://ldzl.people.com.cn/dfzlk/front/personPage15623.htm
party leader,刘慧晏,云南,"（人民网资料 截至2017年7月）
","

			　　刘慧晏，男，汉族，1964年6月生，山东招远人，1987年4月入党，1987年7月参加工作，博士研究生学历。",云南省委常委、省委秘书长,http://ldzl.people.com.cn/dfzlk/front/personPage6451.htm
party leader,张太原,云南,"（人民网资料 截至2017年7月）
","

			　　张太原，男，汉族，1961年4月生，山西汾阳人，1976年10月参加工作，1983年8月加入中国共产党，博士研究生学历。",云南省委常委、政法委书记,http://ldzl.people.com.cn/dfzlk/front/personPage4740.htm
party leader,杨宁,云南,"（人民网资料 截至2017年10月）
","

			　　杨宁，女，白族，1963年12月生，云南大理人，1985年7月加入中国共产党，1984年7月参加工作，中央党校研究生学历。",云南省委常委、统战部部长,http://ldzl.people.com.cn/dfzlk/front/personPage12205.htm
party leader,李文荣,云南,"（人民网资料 截至2016年12月）
","

			　　李文荣，男，汉族，云南昭阳人，1962年10月生，1984年7月参加工作，1984年3月加入中国共产党，云南大学中国经济与企业管理专业毕业，在职研究生学历。",云南省委常委、曲靖市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage4719.htm
