group,link,name,province,title
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16821.htm,石嘉兴,黑龙江,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16257.htm,韩库,黑龙江,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18614.htm,邵国强,黑龙江,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16856.htm,贾君,黑龙江,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16274.htm,高岩,黑龙江,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16408.htm,谢宝禄,黑龙江,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16382.htm,张子林,黑龙江,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage9396.htm,李大义,黑龙江,市（区、州）长行署专员
top four,http://ldzl.people.com.cn/dfzlk/front/personPage4912.htm,李强,上海,市委书记
top four,http://ldzl.people.com.cn/dfzlk/front/personPage4906.htm,殷一璀,上海,市人大主任
top four,http://ldzl.people.com.cn/dfzlk/front/personPage5778.htm,应勇,上海,市长
top four,http://ldzl.people.com.cn/dfzlk/front/personPage6457.htm,董云虎,上海,市政协主席
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4912.htm,李强,上海,书 　 记 ：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage5778.htm,应勇,上海,副 书 记 ：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage5796.htm,尹弘,上海,副 书 记 ：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage6428.htm,廖国勋,上海,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage5806.htm,周波,上海,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4235.htm,陈寅,上海,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4231.htm,翁祖亮,上海,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage18824.htm,周慧琳,上海,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4236.htm,诸葛宇杰,上海,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage18618.htm,凌希,上海,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage18841.htm,郑钢淼,上海,其他常委：
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage5806.htm,周波,上海,"
            
	      		副 市 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage5807.htm,翁铁慧,上海,"
            
	      		副 市 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage5808.htm,时光辉,上海,"
            
	      		副 市 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage4233.htm,吴清,上海,"
            
	      		副 市 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage16611.htm,许昆林,上海,"
            
	      		副 市 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage16848.htm,彭沉雷,上海,"
            
	      		副 市 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage16849.htm,陈群,上海,"
            
	      		副 市 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage18701.htm,龚道安,上海,"
            
	      		副 市 长 ： 
	      		
            	
	      	"
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4242.htm,杲云,上海,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage5032.htm,鲍炳章,上海,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage10969.htm,王为人,上海,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4232.htm,安路生,上海,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4234.htm,曹立强,上海,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15649.htm,吴信宝,上海,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4248.htm,李跃旗,上海,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4237.htm,汪泓,上海,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15386.htm,朱芝松,上海,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15864.htm,章曦,上海,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4231.htm,翁祖亮,上海,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4230.htm,程向民,上海,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15865.htm,赵卫星,上海,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4250.htm,赵惠琴,上海,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4252.htm,庄木弟,上海,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage11159.htm,唐海龙,上海,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4242.htm,杲云,上海,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4238.htm,方世忠,上海,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15382.htm,顾洪辉,上海,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage14902.htm,陆晓栋,上海,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15483.htm,周敏浩,上海,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16802.htm,赵永峰,上海,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage12076.htm,谢坚钢,上海,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15973.htm,范少军,上海,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16822.htm,倪耀明,上海,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15864.htm,章曦,上海,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16393.htm,杭迎伟,上海,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16857.htm,陈宇剑,上海,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage12152.htm,胡卫国,上海,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage12151.htm,夏科家,上海,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15620.htm,华源,上海,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16671.htm,李政,上海,市（区、州）长行署专员
top four,http://ldzl.people.com.cn/dfzlk/front/personPage4963.htm,娄勤俭,江苏,省委书记
top four,http://ldzl.people.com.cn/dfzlk/front/personPage4963.htm,娄勤俭,江苏,省人大主任
top four,http://ldzl.people.com.cn/dfzlk/front/personPage6331.htm,吴政隆,江苏,省长
top four,http://ldzl.people.com.cn/dfzlk/front/personPage4256.htm,黄莉新,江苏,省政协主席
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4963.htm,娄勤俭,江苏,书 　 记 ：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage6331.htm,吴政隆,江苏,副 书 记 ：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4256.htm,黄莉新,江苏,副 书 记 ：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4334.htm,杨岳,江苏,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage5948.htm,李小敏,江苏,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage5950.htm,樊金龙,江苏,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage5952.htm,王燕文,江苏,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage5809.htm,蒋卓庆,江苏,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage5968.htm,王立科,江苏,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4263.htm,周乃翔,江苏,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage16782.htm,郭文奇,江苏,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage15561.htm,张敬华,江苏,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage18622.htm,孟中康,江苏,其他常委：
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage5950.htm,樊金龙,江苏,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage4998.htm,缪瑞林,江苏,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage15632.htm,马秋林,江苏,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage16845.htm,王江,江苏,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage15558.htm,郭元强,江苏,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage4261.htm,费高云,江苏,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage18727.htm,刘旸,江苏,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage18728.htm,陈星莺,江苏,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15561.htm,张敬华,江苏,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage5948.htm,李小敏,江苏,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15414.htm,周铁根,江苏,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4257.htm,汪泉,江苏,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4263.htm,周乃翔,江苏,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4277.htm,陆志鹏,江苏,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15413.htm,项雪龙,江苏,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4268.htm,姚晓东,江苏,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16133.htm,戴源,江苏,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4272.htm,谢正义,江苏,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage5152.htm,惠建林,江苏,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15461.htm,韩立明,江苏,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16134.htm,张爱军,江苏,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4278.htm,蓝绍敏,江苏,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18761.htm,黄钦,江苏,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18818.htm,庄兆林,江苏,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16424.htm,丁纯,江苏,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16617.htm,李亚平,江苏,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage5157.htm,徐惠民,江苏,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18760.htm,方伟,江苏,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16603.htm,蔡丽新,江苏,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage5126.htm,曹路宝,江苏,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18820.htm,夏心旻,江苏,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16390.htm,张叶飞,江苏,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15439.htm,史立军,江苏,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18762.htm,王昊,江苏,市（区、州）长行署专员
top four,http://ldzl.people.com.cn/dfzlk/front/personPage6707.htm,车俊,浙江,省委书记
top four,http://ldzl.people.com.cn/dfzlk/front/personPage6707.htm,车俊,浙江,省人大主任
top four,http://ldzl.people.com.cn/dfzlk/front/personPage6028.htm,袁家军,浙江,省长
top four,http://ldzl.people.com.cn/dfzlk/front/personPage6020.htm,葛慧君,浙江,省政协主席
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage6707.htm,车俊,浙江,书 　 记 ：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage6028.htm,袁家军,浙江,副 书 记 ：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage12181.htm,郑栅洁,浙江,副 书 记 ：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4464.htm,任振鹤,浙江,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4285.htm,陈金彪,浙江,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage15978.htm,冯飞,浙江,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4297.htm,周江勇,浙江,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage6032.htm,熊建平,浙江,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage15463.htm,王昌荣,浙江,其他常委：
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage15978.htm,冯飞,浙江,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage6040.htm,朱从玖,浙江,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage12961.htm,王双全,浙江,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage15979.htm,高兴夫,浙江,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage16399.htm,成岳冲,浙江,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage18702.htm,王文序,浙江,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage15127.htm,彭佳学,浙江,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage4999.htm,陈伟俊,浙江,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4297.htm,周江勇,浙江,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage12181.htm,郑栅洁,浙江,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4999.htm,陈伟俊,浙江,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4286.htm,鲁俊,浙江,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18757.htm,马晓晖,浙江,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage12442.htm,马卫光,浙江,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18749.htm,陈龙,浙江,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage6749.htm,徐文光,浙江,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage6747.htm,俞东来,浙江,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage7029.htm,陈奕君,浙江,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4299.htm,张兵,浙江,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage12740.htm,徐立毅,浙江,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage12440.htm,裘东耀,浙江,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18752.htm,姚高员,浙江,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15556.htm,胡海峰,浙江,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage6792.htm,钱三雄,浙江,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage6584.htm,盛阅春,浙江,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16853.htm,尹学群,浙江,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18750.htm,汤飞帆,浙江,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18753.htm,何中伟,浙江,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage7375.htm,张晓强,浙江,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18751.htm,吴晓东,浙江,市（区、州）长行署专员
top four,http://ldzl.people.com.cn/dfzlk/front/personPage6129.htm,李锦斌,安徽,省委书记
top four,http://ldzl.people.com.cn/dfzlk/front/personPage6129.htm,李锦斌,安徽,省人大主任
top four,http://ldzl.people.com.cn/dfzlk/front/personPage15012.htm,李国英,安徽,省长
top four,http://ldzl.people.com.cn/dfzlk/front/personPage6227.htm,张昌尔,安徽,省政协主席
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage6129.htm,李锦斌,安徽,书 　 记 ：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage15012.htm,李国英,安徽,副 书 记 ：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage16165.htm,信长星,安徽,副 书 记 ：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage6138.htm,邓向阳,安徽,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4434.htm,陶明伦,安徽,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage15507.htm,刘惠,安徽,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage15563.htm,刘莉,安徽,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4328.htm,孙云飞,安徽,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4326.htm,姚玉舟,安徽,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4316.htm,虞爱华,安徽,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4314.htm,宋国权,安徽,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage12184.htm,严植婵,安徽,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage18620.htm,杨征,安徽,其他常委：
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage6138.htm,邓向阳,安徽,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage5422.htm,何树山,安徽,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage18703.htm,王翠凤,安徽,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage12142.htm,李建中,安徽,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage4324.htm,张曙光,安徽,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage4492.htm,杨光荣,安徽,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage4691.htm,周喜安,安徽,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4314.htm,宋国权,安徽,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4305.htm,潘朝晖,安徽,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18603.htm,汪莹纯,安徽,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4331.htm,沈强,安徽,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18604.htm,张岳峰,安徽,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4313.htm,黄晓武,安徽,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15833.htm,李猛,安徽,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4317.htm,魏晓明,安徽,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4319.htm,任泽锋,安徽,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4321.htm,张祥安,安徽,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4323.htm,李平,安徽,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4325.htm,史翔,安徽,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4327.htm,韩军,安徽,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4328.htm,孙云飞,安徽,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage5889.htm,汪一光,安徽,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4309.htm,王宏,安徽,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16006.htm,凌云,安徽,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16793.htm,贺懋燮,安徽,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16266.htm,王诚,安徽,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16792.htm,张孝成,安徽,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16007.htm,左俊,安徽,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16044.htm,戴启远,安徽,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage11579.htm,胡启生,安徽,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15595.htm,陈冰冰,安徽,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage12221.htm,孔晓宏,安徽,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18612.htm,许继伟,安徽,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16272.htm,孙正东,安徽,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16275.htm,杨军,安徽,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16117.htm,张冬云,安徽,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18607.htm,叶露中,安徽,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15590.htm,杜延安,安徽,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15048.htm,雍成瀚,安徽,市（区、州）长行署专员
top four,http://ldzl.people.com.cn/dfzlk/front/personPage6144.htm,于伟国,福建,省委书记
top four,http://ldzl.people.com.cn/dfzlk/front/personPage6144.htm,于伟国,福建,省人大主任
top four,http://ldzl.people.com.cn/dfzlk/front/personPage18616.htm,唐登杰,福建,省长
top four,http://ldzl.people.com.cn/dfzlk/front/personPage18693.htm,崔玉英,福建,省政协主席
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage6144.htm,于伟国,福建,书 　 记 ：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage18616.htm,唐登杰,福建,副 书 记 ：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage15417.htm,王宁,福建,副 书 记 ：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage6149.htm,张志南,福建,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage12177.htm,雷春美,福建,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4696.htm,胡昌升,福建,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage16218.htm,刘学新,福建,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4346.htm,裴金佳,福建,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4338.htm,梁建勇,福建,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage5039.htm,周联清,福建,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage16622.htm,王洪祥,福建,其他常委：
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage6149.htm,张志南,福建,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage16844.htm,杨贤金,福建,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage12128.htm,李德金,福建,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage16779.htm,田湘利,福建,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage4343.htm,郑新聪,福建,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage18729.htm,郑建闽,福建,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15417.htm,王宁,福建,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4346.htm,裴金佳,福建,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4347.htm,林宝金,福建,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4341.htm,杜源生,福建,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage14843.htm,康涛,福建,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4345.htm,檀云坤,福建,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16276.htm,袁毅,福建,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage.htm,空缺,福建,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16397.htm,郭锡文,福建,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18798.htm,张兆民,福建,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15848.htm,尤猛军,福建,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage12196.htm,庄稼汉,福建,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15930.htm,李建辉,福建,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15835.htm,余红胜,福建,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage14843.htm,康涛,福建,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16396.htm,刘远,福建,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15931.htm,许维泽,福建,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16391.htm,林兴禄,福建,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16397.htm,郭锡文,福建,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18799.htm,林文耀,福建,市（区、州）长行署专员
top four,http://ldzl.people.com.cn/dfzlk/front/personPage4282.htm,刘奇,江西,省委书记
top four,http://ldzl.people.com.cn/dfzlk/front/personPage4921.htm,鹿心社,江西,省人大主任
top four,http://ldzl.people.com.cn/dfzlk/front/personPage4282.htm,刘奇,江西,省长
